Date,Year,Month,Day,Weekday,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-10-15,2014,10,15,Wednesday,176.49,177.95,171.52,177.24,6330500.0,167.27,-0.008170192329181147,172.4635714285714,169.43159999999992
2014-10-16,2014,10,16,Thursday,172.02,176.29,171.26,172.58,7797500.0,162.87,-0.026292219906129843,171.6185714285714,169.49519999999993
2014-10-17,2014,10,17,Friday,175.8,177.54,175.1,176.91,4951000.0,166.95,0.025089715541025237,171.15142857142857,169.65239999999994
2014-10-20,2014,10,20,Monday,176.22,178.0,175.82,177.84,2307900.0,167.83,0.005257031073422347,170.76500000000001,169.76779999999997
2014-10-21,2014,10,21,Tuesday,179.22,180.36,178.36,180.18,2649500.0,170.04,0.013158128010428483,170.73,169.92359999999996
2014-10-22,2014,10,22,Wednesday,180.55,180.8,176.83,176.83,3088300.0,166.88,-0.018592607322611476,170.32214285714284,170.01859999999996
2014-10-23,2014,10,23,Thursday,178.8,181.1,178.71,180.06,3397000.0,169.93,0.018266019249872256,169.78214285714284,170.17379999999997
2014-10-24,2014,10,24,Friday,180.27,183.49,180.01,183.35,2900900.0,173.03,0.018271769231598123,169.50357142857143,170.3842
2014-10-27,2014,10,27,Monday,182.86,184.16,182.31,183.91,2383700.0,173.56,0.003054363813390415,169.5107142857143,170.62079999999997
2014-10-28,2014,10,28,Tuesday,184.16,186.32,183.2,186.32,3027700.0,175.84,0.01310425085918232,169.48928571428573,170.8532
2014-10-29,2014,10,29,Wednesday,186.09,187.31,185.39,186.08,3379000.0,175.61,-0.0012882336152000295,169.81357142857146,171.09220000000002
2014-10-30,2014,10,30,Thursday,185.48,187.1,185.17,186.97,2794800.0,176.45,0.004782909187026174,170.25785714285715,171.34660000000002
2014-10-31,2014,10,31,Friday,189.24,190.0,188.12,189.99,3357000.0,179.3,0.01615231277863516,171.01428571428573,171.637
2014-11-03,2014,11,3,Monday,190.35,191.98,189.75,190.83,2298100.0,180.09,0.004421083949363247,171.83214285714288,171.93720000000002
2014-11-04,2014,11,4,Tuesday,190.47,190.97,188.82,190.27,2027300.0,179.56,-0.0029343030293170758,172.71000000000004,172.1816
2014-11-05,2014,11,5,Wednesday,191.58,191.87,189.61,189.84,3141100.0,179.16,-0.0022599748636749073,173.87357142857147,172.4174
2014-11-06,2014,11,6,Thursday,190.38,191.44,189.78,191.0,1915400.0,180.25,0.00611034529161536,174.82357142857148,172.66639999999998
2014-11-07,2014,11,7,Friday,191.25,191.48,189.3,190.71,1981400.0,179.98,-0.0015182454415813007,175.69142857142862,172.91299999999998
2014-11-10,2014,11,10,Monday,190.51,191.87,190.51,191.8,1553900.0,181.01,0.005715536602961091,176.47500000000005,173.15259999999998
2014-11-11,2014,11,11,Tuesday,191.81,192.68,190.53,191.88,1620100.0,181.08,0.0004171142270852357,177.48928571428573,173.38119999999998
2014-11-12,2014,11,12,Wednesday,190.66,190.89,189.33,190.18,2322200.0,179.48,-0.008859897436727104,178.1714285714286,173.581
2014-11-13,2014,11,13,Thursday,190.84,191.19,189.2,190.24,1749600.0,179.53,0.00031558555658772747,178.63571428571433,173.77259999999998
2014-11-14,2014,11,14,Friday,190.36,190.84,189.62,189.98,1691600.0,179.29,-0.0013666526885066643,179.04500000000004,173.96580000000003
2014-11-17,2014,11,17,Monday,189.52,191.19,189.22,189.93,1593400.0,179.24,-0.0002630662029802222,179.28785714285718,174.15120000000002
2014-11-18,2014,11,18,Tuesday,189.62,190.66,189.59,189.64,1810300.0,178.97,-0.0015271389160097515,179.52785714285716,174.3822
2014-11-19,2014,11,19,Wednesday,189.71,189.99,188.19,189.19,2260100.0,178.54,-0.002372693553271632,179.67714285714288,174.55800000000002
2014-11-20,2014,11,20,Thursday,187.82,189.86,187.55,189.75,2850000.0,179.07,0.0029598236395327326,179.6607142857143,174.72320000000002
2014-11-21,2014,11,21,Friday,191.52,191.66,189.37,189.59,2367900.0,178.92,-0.0008432413050539767,179.5771428571429,174.84440000000004
2014-11-24,2014,11,24,Monday,190.14,190.89,189.67,190.07,2028800.0,179.37,0.0025319441653819386,179.56357142857146,174.95920000000007
2014-11-25,2014,11,25,Tuesday,190.5,190.5,188.2,188.86,3677900.0,178.23,-0.006366147614287554,179.4971428571429,175.05020000000005
2014-11-26,2014,11,26,Wednesday,189.92,189.92,187.73,188.52,2024000.0,177.91,-0.0018001606763474731,179.33,175.12000000000003
2014-11-28,2014,11,28,Friday,188.4,189.49,188.12,188.41,1195200.0,178.38,0.0026073799977821555,179.2157142857143,175.14120000000003
2014-12-01,2014,12,1,Monday,188.0,188.62,185.59,188.2,2469000.0,178.18,-0.0011146280777807327,179.01357142857145,175.19040000000004
2014-12-02,2014,12,2,Tuesday,189.31,190.94,188.81,190.19,3116100.0,180.06,0.010573806488122672,178.94071428571434,175.29440000000002
2014-12-03,2014,12,3,Wednesday,189.75,191.82,189.33,190.95,3049600.0,180.78,0.003996038113161626,179.0335714285715,175.41660000000005
2014-12-04,2014,12,4,Thursday,190.78,192.34,189.96,191.95,3123400.0,181.73,0.005237097526898493,179.19071428571434,175.50640000000004
2014-12-05,2014,12,5,Friday,192.72,196.93,192.54,195.45,3625500.0,185.04,0.0182339684490882,179.6014285714286,175.73260000000005
2014-12-08,2014,12,8,Monday,195.45,198.06,194.51,196.62,2715000.0,186.15,0.005985915492957794,180.09500000000006,175.96160000000003
2014-12-09,2014,12,9,Tuesday,193.69,197.22,192.9,196.89,4568400.0,186.4,0.001373265384580602,180.62571428571437,176.21980000000002
2014-12-10,2014,12,10,Wednesday,195.48,195.99,191.6,192.0,6506700.0,181.77,-0.024836316994652052,180.85642857142867,176.39040000000006
2014-12-11,2014,12,11,Thursday,193.0,194.94,192.5,193.54,3179500.0,183.23,0.008021077268628218,181.1535714285715,176.64440000000002
2014-12-12,2014,12,12,Friday,191.71,192.64,188.07,188.82,3838900.0,178.76,-0.024387648135138607,181.14214285714291,176.76780000000002
2014-12-15,2014,12,15,Monday,190.24,190.81,185.41,185.54,4729100.0,175.66,-0.01737126687026125,180.8771428571429,176.73120000000003
2014-12-16,2014,12,16,Tuesday,183.96,186.93,182.4,183.31,4181900.0,173.55,-0.012018753421451756,180.5428571428572,176.6636
2014-12-17,2014,12,17,Wednesday,184.11,186.5,183.63,185.03,5074800.0,175.18,0.009382896324433565,180.3478571428572,176.69800000000004
2014-12-18,2014,12,18,Thursday,188.0,191.66,187.81,191.61,4209600.0,181.4,0.03556175091138858,180.5635714285715,176.80320000000003
2014-12-19,2014,12,19,Friday,192.26,195.0,192.03,193.28,4798200.0,182.99,0.008715786282642135,180.90714285714293,177.04160000000005
2014-12-22,2014,12,22,Monday,193.92,194.5,192.76,194.44,3056400.0,184.08,0.006001670591313735,181.1942857142858,177.31860000000003
2014-12-23,2014,12,23,Tuesday,195.34,196.1,194.73,195.5,2346100.0,185.09,0.005451365178801959,181.50214285714293,177.64620000000005
2014-12-24,2014,12,24,Wednesday,196.61,196.75,195.01,195.89,694200.0,185.46,0.0019949051517325067,181.7685714285715,177.98260000000005
2014-12-26,2014,12,26,Friday,196.09,196.49,195.4,195.45,1016300.0,185.04,-0.002245991434329353,181.7685714285715,178.33800000000008
2014-12-29,2014,12,29,Monday,195.57,196.96,194.82,196.19,1219900.0,185.74,0.0037859121944783247,181.73928571428578,178.79540000000006
2014-12-30,2014,12,30,Tuesday,195.5,196.5,194.58,195.71,1136200.0,185.29,-0.0024467022999231647,181.66000000000005,179.16220000000004
2014-12-31,2014,12,31,Wednesday,196.65,196.83,193.77,193.83,1566800.0,183.51,-0.009605755712296049,181.78428571428577,179.47580000000005
2015-01-02,2015,1,2,Friday,195.3,195.73,192.7,194.41,1877700.0,184.06,0.002992195595547864,181.8435714285715,179.75620000000004
2015-01-05,2015,1,5,Monday,193.06,194.04,187.48,188.34,3413200.0,178.31,-0.031222644558392076,181.81142857142862,179.98480000000004
2015-01-06,2015,1,6,Tuesday,188.3,188.66,183.93,184.53,3429200.0,174.7,-0.02022933245932723,181.7428571428572,180.08020000000005
2015-01-07,2015,1,7,Wednesday,186.85,187.99,185.77,187.28,1896800.0,177.31,0.014902532582449446,182.01142857142858,180.16580000000002
2015-01-08,2015,1,8,Thursday,189.35,190.82,189.25,190.27,1962500.0,180.14,0.015965734600643655,182.36571428571432,180.2974
2015-01-09,2015,1,9,Friday,190.48,191.31,186.96,187.35,1967900.0,177.37,-0.015346699244964457,182.07785714285714,180.32800000000003
2015-01-12,2015,1,12,Monday,187.36,187.53,184.11,185.07,2084200.0,175.21,-0.012169665244952554,181.52214285714288,180.32
2015-01-13,2015,1,13,Tuesday,186.58,189.38,183.37,184.93,2739600.0,175.08,-0.0007566990816151309,180.87928571428574,180.2926
2015-01-14,2015,1,14,Wednesday,181.18,182.51,178.1,180.23,5204700.0,170.63,-0.025414937442909347,179.8464285714286,180.11919999999998
2015-01-15,2015,1,15,Thursday,180.23,181.6,177.5,178.49,3146000.0,168.98,-0.009654310596607263,178.66928571428573,179.89699999999996
2015-01-16,2015,1,16,Friday,176.73,180.1,174.06,177.23,5124100.0,167.79,-0.007059275866636794,177.43714285714287,179.6616
2015-01-20,2015,1,20,Tuesday,177.57,178.33,174.23,175.63,3606600.0,166.28,-0.009027740075801649,176.04714285714292,179.40400000000002
2015-01-21,2015,1,21,Wednesday,174.55,178.39,172.82,177.15,3737000.0,167.71,0.008654446792377035,174.79142857142864,179.1532
2015-01-22,2015,1,22,Thursday,178.81,182.59,177.25,182.04,6228200.0,172.34,0.02760385084109207,173.99357142857147,179.0004
2015-01-23,2015,1,23,Friday,181.43,182.98,180.42,180.49,3093900.0,170.88,-0.008514649569194344,173.0521428571429,178.7978
2015-01-26,2015,1,26,Monday,178.72,180.99,178.06,180.42,2736500.0,170.81,-0.0003879057003385311,172.51642857142863,178.59239999999997
2015-01-27,2015,1,27,Tuesday,177.24,178.64,176.3,176.49,3335600.0,167.09,-0.021782693156685573,171.97285714285724,178.34459999999999
2015-01-28,2015,1,28,Wednesday,177.73,177.97,172.97,173.05,3017300.0,163.83,-0.01949095435943826,171.01000000000008,178.03059999999996
2015-01-29,2015,1,29,Thursday,173.18,176.3,173.07,175.99,2421400.0,166.62,0.016989322601823176,170.0442857142858,177.77719999999997
2015-01-30,2015,1,30,Friday,174.13,175.69,172.32,172.41,3037400.0,163.23,-0.0203420648015874,169.0342857142858,177.45699999999997
2015-02-02,2015,2,2,Monday,172.99,175.6,172.26,175.49,2975300.0,166.14,0.01786399707588937,168.38642857142867,177.20039999999997
2015-02-03,2015,2,3,Tuesday,176.01,180.48,175.91,180.24,3737700.0,170.64,0.027067330396498335,168.0692857142858,177.04239999999993
2015-02-04,2015,2,4,Wednesday,178.72,180.71,178.53,178.78,2980500.0,169.26,-0.008100448132156712,167.97142857142867,176.84619999999995
2015-02-05,2015,2,5,Thursday,179.44,181.6,179.23,180.77,2434400.0,171.14,0.011131307946263158,168.12571428571437,176.69059999999993
2015-02-06,2015,2,6,Friday,182.05,184.62,181.14,183.43,3224100.0,173.66,0.01471482050015993,168.54500000000007,176.57639999999992
2015-02-09,2015,2,9,Monday,181.69,182.95,181.15,182.22,2421900.0,172.51,-0.0065963378300629705,168.99000000000007,176.46199999999993
2015-02-10,2015,2,10,Tuesday,183.35,184.8,182.35,184.56,2556300.0,174.73,0.012841392475229085,169.49142857142866,176.39839999999992
2015-02-11,2015,2,11,Wednesday,184.07,188.19,183.75,187.65,4079600.0,177.66,0.01674246272614477,169.87142857142862,176.38399999999993
2015-02-12,2015,2,12,Thursday,188.25,190.0,187.4,189.78,3086700.0,179.67,0.011350921763696453,170.49928571428578,176.41379999999992
2015-02-13,2015,2,13,Friday,189.87,191.33,188.34,189.0,2720400.0,178.93,-0.004109808917197477,171.07928571428576,176.39119999999994
2015-02-17,2015,2,17,Tuesday,188.78,190.63,188.31,190.02,2123300.0,179.9,0.005396531153470052,171.99428571428575,176.37359999999993
2015-02-18,2015,2,18,Wednesday,189.54,190.04,187.82,188.67,1668700.0,178.62,-0.007104646438601203,173.05071428571432,176.31139999999996
2015-02-19,2015,2,19,Thursday,187.68,189.85,187.27,189.11,1470400.0,179.04,0.0023322829147505164,173.93785714285718,176.19139999999996
2015-02-20,2015,2,20,Friday,188.35,191.64,187.05,191.51,2317100.0,181.31,0.012691004479594259,175.22928571428574,176.09459999999996
2015-02-23,2015,2,23,Monday,190.74,190.74,189.27,190.31,1691100.0,180.17,-0.006265938572021734,176.2314285714286,175.96999999999997
2015-02-24,2015,2,24,Tuesday,190.03,193.28,189.68,192.22,2610100.0,181.98,0.010036514586356127,177.04142857142864,175.97419999999994
2015-02-25,2015,2,25,Wednesday,191.55,192.45,190.46,191.72,2775700.0,181.51,-0.0026012053601448537,177.91642857142864,175.93979999999996
2015-02-26,2015,2,26,Thursday,190.51,192.47,190.0,192.2,2449300.0,182.53,0.005650685464118732,178.73000000000008,176.01519999999996
2015-02-27,2015,2,27,Friday,191.19,192.5,189.79,189.79,2572400.0,180.25,-0.012539009117425115,179.20071428571438,176.10699999999997
2015-03-02,2015,3,2,Monday,190.0,191.92,189.78,191.79,1659400.0,182.15,0.010538079332143013,179.88928571428582,176.27899999999997
2015-03-03,2015,3,3,Tuesday,190.7,192.87,190.57,191.27,1487800.0,181.65,-0.0027113853976407087,180.38357142857154,176.40839999999997
2015-03-04,2015,3,4,Wednesday,190.35,190.82,188.98,189.67,1615500.0,180.13,-0.008365095985158777,180.56000000000014,176.38299999999995
2015-03-05,2015,3,5,Thursday,190.13,190.72,189.07,190.08,1330100.0,180.52,0.0021616042732641727,180.62071428571443,176.33359999999996
2015-03-06,2015,3,6,Friday,187.58,191.4,186.58,186.91,4103600.0,177.51,-0.016677374738591877,180.51928571428584,176.20219999999998
2015-03-09,2015,3,9,Monday,187.3,188.79,186.57,187.93,2233700.0,178.48,0.005457248501826939,180.41785714285726,176.06999999999996
2015-03-10,2015,3,10,Tuesday,185.59,186.14,182.71,182.71,2755200.0,173.52,-0.027776179527753686,180.05357142857156,175.8312
2015-03-11,2015,3,11,Wednesday,183.3,185.84,183.01,184.18,2098600.0,174.92,0.00804542554261678,179.75928571428585,175.62879999999998
2015-03-12,2015,3,12,Thursday,185.94,190.0,185.94,189.95,3114800.0,180.4,0.03132799810178821,179.69428571428585,175.52199999999996
2015-03-13,2015,3,13,Friday,188.87,189.74,186.16,189.34,3095100.0,179.82,-0.0032113218252650677,179.66928571428588,175.41259999999994
2015-03-16,2015,3,16,Monday,190.04,192.49,189.9,191.9,2127700.0,182.25,0.013520634591983827,179.68857142857158,175.38739999999996
2015-03-17,2015,3,17,Tuesday,190.97,191.24,188.8,190.57,1872600.0,180.99,-0.006930642088460948,179.65142857142868,175.32599999999994
2015-03-18,2015,3,18,Wednesday,189.67,193.04,189.2,192.32,2788400.0,182.65,0.009183184477439488,179.6600000000001,175.41279999999995
2015-03-19,2015,3,19,Thursday,191.76,191.76,189.09,189.97,2097100.0,180.42,-0.012219321558899598,179.67214285714297,175.52719999999994
2015-03-20,2015,3,20,Friday,190.47,193.92,189.9,193.13,3473800.0,183.42,0.016634171454118052,179.76285714285726,175.64939999999996
2015-03-23,2015,3,23,Monday,193.27,194.25,191.96,191.96,1580100.0,182.31,-0.006058081579492058,179.81000000000012,175.69279999999995
2015-03-24,2015,3,24,Tuesday,191.94,192.51,191.16,191.28,1799100.0,181.66,-0.0035422862619606255,179.9192857142858,175.77859999999993
2015-03-25,2015,3,25,Wednesday,191.08,191.23,187.35,187.35,2542000.0,177.93,-0.020545841278304833,179.7342857142858,175.83299999999997
2015-03-26,2015,3,26,Thursday,186.52,187.97,185.02,187.24,2377200.0,177.82,-0.0005870990514825758,179.75642857142864,175.88779999999994
2015-03-27,2015,3,27,Friday,187.19,188.48,186.27,188.06,1530300.0,178.6,0.004379228957090531,179.76500000000007,176.04719999999998
2015-03-30,2015,3,30,Monday,189.24,192.0,189.19,191.02,2403800.0,181.41,0.015739800885320454,180.32857142857148,176.29579999999999
2015-03-31,2015,3,31,Tuesday,190.34,190.55,187.97,187.97,2146600.0,178.52,-0.015967084599684433,180.58571428571435,176.51039999999998
2015-04-01,2015,4,1,Wednesday,187.94,192.33,186.96,192.23,4025100.0,182.56,0.022663300428546584,180.74000000000004,176.83599999999996
2015-04-02,2015,4,2,Thursday,191.73,192.73,190.85,191.55,2296300.0,181.92,-0.003537478009865258,180.89000000000004,177.12019999999995
2015-04-06,2015,4,6,Monday,190.18,192.64,188.95,192.05,1997000.0,182.39,0.002610187506731254,180.90000000000003,177.32119999999995
2015-04-07,2015,4,7,Tuesday,192.52,193.64,192.24,192.39,1778000.0,182.72,0.0017703133649582536,181.02357142857142,177.55799999999996
2015-04-08,2015,4,8,Wednesday,193.04,193.85,192.2,192.56,1997300.0,182.88,0.0008838012254797079,181.04,177.79939999999996
2015-04-09,2015,4,9,Thursday,192.86,195.09,192.41,194.89,1986500.0,185.09,0.012100130204476534,181.37357142857144,178.15939999999995
2015-04-10,2015,4,10,Friday,194.65,195.86,194.09,195.64,1764800.0,185.8,0.003848222776311472,181.54357142857143,178.59879999999993
2015-04-13,2015,4,13,Monday,195.32,197.38,194.77,195.58,2196100.0,185.74,-0.00030673350254184495,181.78857142857146,178.98119999999992
2015-04-14,2015,4,14,Tuesday,196.98,198.49,195.71,197.72,3261800.0,187.78,0.010941957497762056,182.22571428571433,179.47219999999993
2015-04-15,2015,4,15,Wednesday,198.21,202.14,197.39,201.1,5066100.0,190.99,0.017094941515038542,183.1585714285715,179.96919999999994
2015-04-16,2015,4,16,Thursday,202.7,202.87,198.7,200.21,5976900.0,190.14,-0.00442558831011286,184.03857142857146,180.35919999999996
2015-04-17,2015,4,17,Friday,197.84,198.25,195.65,197.35,4578400.0,187.43,-0.014285135342807842,184.66928571428573,180.72259999999994
2015-04-20,2015,4,20,Monday,199.07,199.6,197.92,198.1,2524300.0,188.14,0.003800254104696199,185.15000000000003,181.06259999999995
2015-04-21,2015,4,21,Tuesday,198.97,199.5,196.58,196.84,1868300.0,186.94,-0.006360279014956061,185.7514285714286,181.32819999999995
2015-04-22,2015,4,22,Wednesday,197.91,199.16,196.57,198.32,1938100.0,188.35,0.007518742372290443,186.16500000000002,181.64499999999995
2015-04-23,2015,4,23,Thursday,198.16,200.49,197.6,199.31,2053400.0,189.29,0.00499202049597125,186.6914285714286,181.93619999999999
2015-04-24,2015,4,24,Friday,199.0,199.1,197.45,197.99,1445700.0,188.03,-0.006622830996045326,187.09428571428575,182.1436
2015-04-27,2015,4,27,Monday,198.76,199.31,196.37,196.52,1767100.0,186.64,-0.007424757734768472,187.37428571428578,182.283
2015-04-28,2015,4,28,Tuesday,196.2,197.61,194.4,197.49,1909400.0,187.56,0.004935876042986287,187.70857142857147,182.45559999999998
2015-04-29,2015,4,29,Wednesday,195.79,199.73,195.48,198.56,2480600.0,188.57,0.005417903700170479,187.95714285714288,182.629
2015-04-30,2015,4,30,Thursday,198.4,199.75,195.4,196.42,2732800.0,186.54,-0.01077757822895864,188.01000000000002,182.7874
2015-05-01,2015,5,1,Friday,198.45,198.57,196.83,197.53,2029500.0,187.6,0.005651340533900262,188.14285714285714,182.95859999999996
2015-05-04,2015,5,4,Monday,198.26,199.72,197.9,199.3,1581600.0,189.28,0.008960472022468968,188.25,183.118
2015-05-05,2015,5,5,Tuesday,198.31,200.39,196.72,197.29,2287500.0,187.37,-0.010085136087383817,187.99142857142857,183.262
2015-05-06,2015,5,6,Wednesday,197.75,198.59,194.01,196.25,2433700.0,186.38,-0.005271433634499112,187.72285714285718,183.35
2015-05-07,2015,5,7,Thursday,196.26,197.95,194.81,197.39,1795300.0,187.46,0.005808838590867227,187.72500000000005,183.46899999999997
2015-05-08,2015,5,8,Friday,199.1,201.34,199.1,200.5,3192500.0,190.42,0.0157556622114563,187.8878571428572,183.62679999999997
2015-05-11,2015,5,11,Monday,200.29,201.95,200.29,201.73,1966700.0,191.59,0.006134696478126811,188.22000000000006,183.85359999999997
2015-05-12,2015,5,12,Tuesday,200.48,201.04,198.07,200.53,2247500.0,190.45,-0.00594875379298665,188.37000000000006,184.0196
2015-05-13,2015,5,13,Wednesday,200.47,201.75,199.85,201.43,2143300.0,191.3,0.0044881647759067445,188.5135714285715,184.21259999999998
2015-05-14,2015,5,14,Thursday,202.33,202.88,201.43,202.62,1957000.0,192.43,0.005907682539733283,188.8278571428572,184.45860000000002
2015-05-15,2015,5,15,Friday,202.55,202.97,201.82,202.97,1742900.0,192.76,0.001727521641597507,189.26500000000004,184.7034
2015-05-18,2015,5,18,Monday,202.65,205.18,202.64,204.66,2154300.0,194.37,0.008326422814811663,189.7514285714286,185.0406
2015-05-19,2015,5,19,Tuesday,204.99,206.2,204.55,205.4,2370100.0,195.07,0.0036156875164221614,190.2157142857143,185.37240000000003
2015-05-20,2015,5,20,Wednesday,205.17,205.96,204.15,205.08,1831200.0,194.77,-0.0015579435801804653,190.80357142857147,185.7974
2015-05-21,2015,5,21,Thursday,204.6,205.21,204.18,204.95,2225000.0,194.64,-0.0006338801290448615,191.3064285714286,186.1918
2015-05-22,2015,5,22,Friday,204.66,208.26,204.63,207.8,3040400.0,197.35,0.013905996102899998,191.88285714285715,186.53080000000003
2015-05-26,2015,5,26,Tuesday,207.52,207.52,205.0,206.38,3336300.0,196.0,-0.006833551126261717,192.49928571428572,186.85440000000003
2015-05-27,2015,5,27,Wednesday,206.89,209.68,205.87,209.06,3011500.0,198.55,0.012985516642575856,193.36857142857144,187.18040000000002
2015-05-28,2015,5,28,Thursday,208.08,208.59,207.28,208.48,3084900.0,198.61,0.00033599862526445534,194.16500000000002,187.53280000000004
2015-05-29,2015,5,29,Friday,208.23,208.27,205.62,206.19,2245300.0,196.43,-0.01098435580536139,194.59428571428572,187.80840000000003
2015-06-01,2015,6,1,Monday,207.32,208.82,206.89,207.81,2088200.0,197.98,0.007856926796233621,195.0507142857143,188.15960000000004
2015-06-02,2015,6,2,Tuesday,206.85,207.84,205.65,206.43,2228100.0,196.66,-0.006640795918208431,195.49428571428572,188.42440000000002
2015-06-03,2015,6,3,Wednesday,207.52,210.17,206.77,208.29,2417000.0,198.43,0.009010471326869274,196.0035714285714,188.74680000000004
2015-06-04,2015,6,4,Thursday,207.6,210.06,207.0,208.87,3462500.0,198.98,0.0027845814223235177,196.47142857142856,189.09320000000002
2015-06-05,2015,6,5,Friday,210.7,211.94,208.55,210.45,3225100.0,200.49,0.007564482833717356,197.02357142857142,189.54440000000002
2015-06-08,2015,6,8,Monday,211.15,211.7,209.45,209.79,2171300.0,199.86,-0.003136233928589638,197.4157142857143,189.98520000000005
2015-06-09,2015,6,9,Tuesday,210.0,210.44,207.62,209.02,2278800.0,199.13,-0.0036700692420086334,197.7057142857143,190.3958
2015-06-10,2015,6,10,Wednesday,209.72,213.4,209.36,213.13,2677300.0,203.04,0.019662917689108772,198.29642857142858,190.82840000000004
2015-06-11,2015,6,11,Thursday,213.17,214.61,212.87,213.94,2024100.0,203.82,0.003800430897365592,198.9521428571429,191.33440000000002
2015-06-12,2015,6,12,Friday,213.48,214.01,212.01,213.06,2006200.0,202.98,-0.004113281056986384,199.35428571428574,191.74280000000002
2015-06-15,2015,6,15,Monday,210.89,212.34,210.38,211.76,1903800.0,201.74,-0.006101511335126264,199.76428571428576,192.13920000000002
2015-06-16,2015,6,16,Tuesday,211.85,213.57,211.13,213.56,1954200.0,203.45,0.008500191436213278,200.11428571428573,192.56040000000004
2015-06-17,2015,6,17,Wednesday,213.59,214.5,212.57,212.93,1778400.0,202.85,-0.002949864011659087,200.41714285714286,192.96300000000008
2015-06-18,2015,6,18,Thursday,213.45,215.01,212.01,214.6,2167200.0,204.44,0.00784299035275926,200.98928571428573,193.3942000000001
2015-06-19,2015,6,19,Friday,214.12,215.0,213.19,213.19,4163400.0,203.1,-0.006570471316415416,201.35500000000002,193.7544000000001
2015-06-22,2015,6,22,Monday,215.06,216.81,215.0,216.51,2006100.0,206.26,0.015573015258148581,202.04071428571433,194.16360000000012
2015-06-23,2015,6,23,Tuesday,216.92,218.77,216.64,218.4,2735600.0,208.06,0.008729309225348425,202.72857142857148,194.6100000000001
2015-06-24,2015,6,24,Wednesday,216.2,217.0,213.7,214.43,3945200.0,204.28,-0.01817760597033713,203.10714285714292,194.9400000000001
2015-06-25,2015,6,25,Thursday,215.15,215.8,212.49,212.82,2434700.0,202.75,-0.007508170676096104,203.2685714285715,195.1752000000001
2015-06-26,2015,6,26,Friday,213.62,214.61,212.55,213.17,2762600.0,203.08,0.0016445030166782892,203.4985714285715,195.4340000000001
2015-06-29,2015,6,29,Monday,210.14,211.22,207.65,207.65,3292800.0,197.82,-0.02589504602398285,203.40500000000006,195.6418000000001
2015-06-30,2015,6,30,Tuesday,209.89,210.79,208.15,208.79,4167300.0,198.91,0.005490220337726726,203.11000000000007,195.85720000000012
2015-07-01,2015,7,1,Wednesday,211.63,212.49,208.95,209.94,2820300.0,200.0,0.005507957579521161,202.8371428571429,196.11840000000012
2015-07-02,2015,7,2,Thursday,209.94,210.63,208.5,209.2,1816600.0,199.3,-0.003524856217649641,202.57428571428576,196.3374000000001
2015-07-06,2015,7,6,Monday,206.71,208.53,206.26,208.04,2816800.0,198.19,-0.0055450142225691446,202.32071428571433,196.51540000000008
2015-07-07,2015,7,7,Tuesday,207.98,208.97,203.2,208.21,3304200.0,198.36,0.000817315887201131,201.95714285714294,196.7220000000001
2015-07-08,2015,7,8,Wednesday,206.3,206.79,203.7,204.06,2185100.0,194.4,-0.019931883397743655,201.3535714285715,196.87720000000007
2015-07-09,2015,7,9,Thursday,207.13,207.55,204.44,204.81,2256200.0,195.12,0.00367532497093892,200.6878571428572,197.02840000000012
2015-07-10,2015,7,10,Friday,207.72,207.98,206.18,207.19,1840600.0,197.38,0.011620609523824488,200.2792857142858,197.2046000000001
2015-07-13,2015,7,13,Monday,209.44,210.31,208.65,210.12,2041700.0,200.18,0.014141463335443749,199.84500000000006,197.4774000000001
2015-07-14,2015,7,14,Tuesday,210.01,212.76,209.7,212.16,2090700.0,202.12,0.009708797069470476,199.42071428571435,197.7678000000001
2015-07-15,2015,7,15,Wednesday,213.54,213.61,211.43,212.96,2536700.0,202.88,0.0037707736805010494,199.32071428571433,198.03980000000007
2015-07-16,2015,7,16,Thursday,211.39,214.14,209.32,211.18,4405200.0,201.19,-0.008358355828759767,199.20928571428576,198.31620000000007
2015-07-17,2015,7,17,Friday,210.76,212.8,209.79,212.46,2849000.0,202.41,0.006061174663173574,199.16142857142862,198.63680000000008
2015-07-20,2015,7,20,Monday,212.68,214.0,211.21,212.39,2175400.0,202.34,-0.00032944286687963675,199.48428571428576,198.9344000000001
2015-07-21,2015,7,21,Tuesday,211.98,212.8,210.75,211.5,1985300.0,201.49,-0.004190506671380434,199.66857142857148,199.15580000000008
2015-07-22,2015,7,22,Wednesday,211.8,213.72,211.75,213.25,2301300.0,203.16,0.008274288878483693,199.89428571428576,199.3872000000001
2015-07-23,2015,7,23,Thursday,213.66,214.61,210.7,211.05,2192700.0,201.06,-0.010316474016876187,200.02,199.59940000000006
2015-07-24,2015,7,24,Friday,211.45,211.45,206.9,207.35,2453900.0,197.54,-0.017531436153593427,199.97357142857143,199.72420000000008
2015-07-27,2015,7,27,Monday,205.45,205.84,203.5,205.02,2910500.0,195.32,-0.011237098980293125,199.7564285714286,199.78200000000007
2015-07-28,2015,7,28,Tuesday,207.14,207.18,204.6,206.24,2018100.0,196.48,0.005950873361933784,199.905,199.85640000000006
2015-07-29,2015,7,29,Wednesday,206.57,208.13,205.67,206.84,1987300.0,197.05,0.0029091803745417977,200.04285714285717,199.91000000000003
