Date,Year,Month,Day,Weekday,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2015-12-01,2015,12,1,Tuesday,31.75,31.040000915527344,31.280000686645508,919300,31.280000686645508,0.0067589634336646665,31.80214282444545,28.43
2015-12-02,2015,12,2,Wednesday,31.540000915527344,31.040000915527344,31.15999984741211,356500,31.15999984741211,-0.003836343881048254,31.737857001168386,28.562999992370607
2015-12-03,2015,12,3,Thursday,31.940000534057617,30.84000015258789,31.559999465942383,525600,31.559999465942383,0.012836958295540324,31.639999798366002,28.691799964904785
2015-12-04,2015,12,4,Friday,32.790000915527344,31.600000381469727,32.68000030517578,650100,32.68000030517578,0.03548798663453834,31.737142699105398,28.83319995880127
2015-12-07,2015,12,7,Monday,34.400001525878906,32.5,33.939998626708984,1270000,33.939998626708984,0.0385556398337501,31.888571194240026,28.99759994506836
2015-12-08,2015,12,8,Tuesday,35.349998474121094,33.47999954223633,33.790000915527344,1019400,33.790000915527344,-0.004419496677987467,32.02928556714739,29.181399955749512
2015-12-09,2015,12,9,Wednesday,34.040000915527344,33.27000045776367,33.5,362500,33.5,-0.008582447696652173,32.139999798366,29.379599952697752
2015-12-10,2015,12,10,Thursday,34.40999984741211,33.459999084472656,33.900001525878906,253700,33.900001525878906,0.011940344056086794,32.254999841962544,29.55340000152588
2015-12-11,2015,12,11,Friday,34.0,33.11000061035156,33.58000183105469,344300,33.58000183105469,-0.009439518596479513,32.3185714994158,29.719200019836425
2015-12-14,2015,12,14,Monday,33.7400016784668,32.2400016784668,32.31999969482422,331000,32.31999969482422,-0.03752239629317777,32.32928589412144,29.85220001220703
2015-12-15,2015,12,15,Tuesday,33.119998931884766,31.950000762939453,32.630001068115234,286200,32.630001068115234,0.009591626739422932,32.42928600311279,29.98400001525879
2015-12-16,2015,12,16,Wednesday,34.40999984741211,32.40999984741211,34.2400016784668,391300,34.2400016784668,0.049341114239950024,32.66142899649484,30.15360004425049
2015-12-17,2015,12,17,Thursday,34.70000076293945,33.650001525878906,33.689998626708984,352100,33.689998626708984,-0.016063172453163244,32.81000028337751,30.311800003051758
2015-12-18,2015,12,18,Friday,35.209999084472656,33.779998779296875,34.130001068115234,941700,34.130001068115234,0.013060328267791022,33.02857181004116,30.46900001525879
2015-12-21,2015,12,21,Monday,34.31999969482422,33.20000076293945,33.97999954223633,634900,33.97999954223633,-0.0043950050156617015,33.221428871154785,30.606399993896485
2015-12-22,2015,12,22,Tuesday,34.43000030517578,33.84000015258789,33.9900016784668,198700,33.9900016784668,0.00029435363052421337,33.42357185908726,30.751400032043456
2015-12-23,2015,12,23,Wednesday,34.279998779296875,33.72999954223633,34.0099983215332,246900,34.0099983215332,0.0005883095639585001,33.59857177734375,30.898800010681153
2015-12-24,2015,12,24,Thursday,34.220001220703125,33.689998626708984,33.97999954223633,164600,33.97999954223633,-0.0008820576529661173,33.69142886570522,31.039599990844728
2015-12-28,2015,12,28,Monday,33.96500015258789,32.90999984741211,33.189998626708984,257200,33.189998626708984,-0.02324899723866658,33.63785743713379,31.155199966430665
2015-12-29,2015,12,29,Tuesday,33.72999954223633,32.91999816894531,33.29999923706055,273400,33.29999923706055,0.003314269807261905,33.602857317243306,31.266999969482423
2015-12-30,2015,12,30,Wednesday,33.5099983215332,32.832000732421875,32.91999816894531,213500,32.91999816894531,-0.011411443748392647,33.561428615025115,31.377399940490722
2015-12-31,2015,12,31,Thursday,33.08000183105469,31.530000686645508,32.060001373291016,562800,32.060001373291016,-0.02612384093221376,33.43000003269741,31.475599975585936
2016-01-04,2016,1,4,Monday,33.22999954223633,31.31999969482422,32.810001373291016,620900,32.810001373291016,0.023393635928687706,33.375,31.594599990844728
2016-01-05,2016,1,5,Tuesday,32.80500030517578,31.399999618530273,31.56999969482422,618100,31.56999969482422,-0.03779340525953834,33.32142857142857,31.669199981689452
2016-01-06,2016,1,6,Wednesday,32.33000183105469,31.010000228881836,31.729999542236328,440000,31.729999542236328,0.005068097844750374,33.25714274815151,31.7403999710083
2016-01-07,2016,1,7,Thursday,31.350000381469727,30.5,30.5,354000,30.5,-0.03876456224334501,32.989999771118164,31.78559997558594
2016-01-08,2016,1,8,Friday,30.950000762939453,29.899999618530273,29.969999313354492,372100,29.969999313354492,-0.017377071693295387,32.72428553444998,31.828599967956542
2016-01-11,2016,1,11,Monday,31.059999465942383,29.139999389648438,30.670000076293945,627600,30.670000076293945,0.023356716015256573,32.47714260646275,31.891799964904784
2016-01-12,2016,1,12,Tuesday,31.260000228881836,29.610000610351562,30.25,373600,30.25,-0.013694166131371532,32.21071406773159,31.952399978637697
2016-01-13,2016,1,13,Wednesday,30.520000457763672,29.149999618530273,29.549999237060547,577600,29.549999237060547,-0.023140521088907517,31.893571036202566,31.99379997253418
2016-01-14,2016,1,14,Thursday,29.90999984741211,28.610000610351562,29.559999465942383,412300,29.559999465942383,0.0003384172297808963,31.575713975088938,32.03319995880127
2016-01-15,2016,1,15,Friday,29.799999237060547,28.5,29.170000076293945,1177600,29.170000076293945,-0.013193484326607496,31.23214258466448,32.06719997406006
2016-01-19,2016,1,19,Tuesday,29.5,28.084999084472656,28.34000015258789,761700,28.34000015258789,-0.028453888293973106,30.88571412222726,32.0853999710083
2016-01-20,2016,1,20,Wednesday,28.520000457763672,27.229999542236328,28.229999542236328,610500,28.229999542236328,-0.0038814611771100793,30.523571286882675,32.001799964904784
2016-01-21,2016,1,21,Thursday,28.6200008392334,27.885000228881836,28.149999618530273,778200,28.149999618530273,-0.0028338620263299585,30.18285710471017,31.953999938964845
2016-01-22,2016,1,22,Friday,29.540000915527344,28.450000762939453,29.170000076293945,647600,29.170000076293945,0.036234475011936995,29.97642844063895,31.91319995880127
2016-01-25,2016,1,25,Monday,29.729999542236328,29.0,29.420000076293945,477400,29.420000076293945,0.008570449069116526,29.734285490853445,31.857399978637694
2016-01-26,2016,1,26,Tuesday,29.670000076293945,28.739999771118164,29.31999969482422,339900,29.31999969482422,-0.003399061224010791,29.57357120513916,31.80259994506836
2016-01-27,2016,1,27,Wednesday,29.56999969482422,28.700000762939453,28.829999923706055,215500,28.829999923706055,-0.016712134250283173,29.36642837524414,31.720599937438966
2016-01-28,2016,1,28,Thursday,29.559999465942383,28.979999542236328,29.469999313354492,316600,29.469999313354492,0.02219907704967361,29.292856897626603,31.68359992980957
2016-01-29,2016,1,29,Friday,30.760000228881836,29.5049991607666,30.489999771118164,880000,30.489999771118164,0.034611485630454464,29.329999787466868,31.65699993133545
2016-02-01,2016,2,1,Monday,30.889999389648438,30.100000381469727,30.670000076293945,303200,30.670000076293945,0.005903584995966105,29.329999787466868,31.633999938964845
2016-02-02,2016,2,2,Tuesday,30.809999465942383,29.84000015258789,30.1299991607666,375000,30.1299991607666,-0.017606811678645307,29.321428298950195,31.59759990692139
2016-02-03,2016,2,3,Wednesday,30.450000762939453,29.079999923706055,30.270000457763672,361800,30.270000457763672,0.004646574872108511,29.372856957571848,31.557199897766115
2016-02-04,2016,2,4,Thursday,30.68000030517578,28.309999465942383,28.489999771118164,1032500,28.489999771118164,-0.058804118259898175,29.296428407941544,31.473199920654295
2016-02-05,2016,2,5,Friday,28.440000534057617,25.450000762939453,25.860000610351562,1447800,25.860000610351562,-0.09231306359759162,29.059999874659947,31.34699996948242
2016-02-08,2016,2,8,Monday,25.950000762939453,25.0,25.940000534057617,644300,25.940000534057617,0.003093577796515312,28.888571330479213,31.241199989318847
2016-02-09,2016,2,9,Tuesday,25.780000686645508,23.8799991607666,24.690000534057617,938300,24.690000534057617,-0.04818812545353757,28.635714258466447,31.115200004577638
2016-02-10,2016,2,10,Wednesday,25.709999084472656,24.6299991607666,24.709999084472656,421900,24.709999084472656,0.0008099858235099955,28.38999993460519,30.97719997406006
2016-02-11,2016,2,11,Thursday,24.899999618530273,24.020000457763672,24.25,863700,24.25,-0.01861590860040585,28.03857135772705,30.840799980163574
2016-02-12,2016,2,12,Friday,25.065000534057617,23.940000534057617,24.860000610351562,1040500,24.860000610351562,0.025154664344394284,27.71285711015974,30.712399978637695
2016-02-16,2016,2,16,Tuesday,27.899999618530273,25.209999084472656,27.09000015258789,862600,27.09000015258789,0.0897023124491707,27.553571428571427,30.630999984741212
2016-02-17,2016,2,17,Wednesday,29.440000534057617,27.209999084472656,29.100000381469727,1966300,29.100000381469727,0.07419712873976558,27.57285717555455,30.581800003051757
2016-02-18,2016,2,18,Thursday,29.5,27.149999618530273,28.010000228881836,1683600,28.010000228881836,-0.03745704942608796,27.468571526663645,30.48840000152588
2016-02-19,2016,2,19,Friday,29.43000030517578,27.59000015258789,29.34000015258789,1147700,29.34000015258789,0.047483038658980625,27.386428696768625,30.396400032043456
2016-02-22,2016,2,22,Monday,30.670000076293945,29.350000381469727,30.15999984741211,1068100,30.15999984741211,0.027948183045660047,27.35000010899135,30.323800010681154
2016-02-23,2016,2,23,Tuesday,30.649999618530273,29.420000076293945,29.68000030517578,416100,29.68000030517578,-0.015915104266073565,27.317857333592006,30.247400016784667
2016-02-24,2016,2,24,Wednesday,29.989999771118164,28.84000015258789,29.829999923706055,275700,29.829999923706055,0.005053895451076373,27.286428724016464,30.165999984741212
2016-02-25,2016,2,25,Thursday,29.899999618530273,28.825000762939453,29.520000457763672,268100,29.520000457763672,-0.010392204717909692,27.360000201633998,30.08479995727539
2016-02-26,2016,2,26,Friday,31.670000076293945,29.5,31.18000030517578,717800,31.18000030517578,0.05623305628965647,27.74000017983573,30.06199996948242
2016-02-29,2016,2,29,Monday,32.369998931884766,31.010000228881836,31.350000381469727,521800,31.350000381469727,0.005452215350547185,28.126428740365164,30.036399955749513
2016-03-01,2016,3,1,Tuesday,32.27000045776367,30.969999313354492,32.22999954223633,337000,32.22999954223633,0.02807014832723098,28.665000098092214,29.996199913024903
2016-03-02,2016,3,2,Wednesday,32.290000915527344,31.690000534057617,32.22999954223633,400600,32.22999954223633,0.0,29.20214298793248,29.96699993133545
2016-03-03,2016,3,3,Thursday,32.349998474121094,31.760000228881836,31.899999618530273,265500,31.899999618530273,-0.010238905628081052,29.74857153211321,29.92239990234375
2016-03-04,2016,3,4,Friday,32.59000015258789,31.34000015258789,32.029998779296875,508600,32.029998779296875,0.0040752088501934125,30.260714258466447,29.883399887084963
2016-03-07,2016,3,7,Monday,33.029998779296875,31.950000762939453,32.70000076293945,439400,32.70000076293945,0.020917952206593426,30.661428587777273,29.857599868774415
2016-03-08,2016,3,8,Tuesday,32.779998779296875,32.04999923706055,32.13999938964844,317100,32.13999938964844,-0.017125423860102518,30.878571374075754,29.82019989013672
2016-03-09,2016,3,9,Wednesday,32.20000076293945,31.149999618530273,31.280000686645508,515300,31.280000686645508,-0.026757894192117382,31.11214283534459,29.766199913024902
2016-03-10,2016,3,10,Thursday,32.11000061035156,30.739999771118164,31.139999389648438,427800,31.139999389648438,-0.004475744690659256,31.24071420942034,29.72519992828369
2016-03-11,2016,3,11,Friday,32.310001373291016,31.229999542236328,31.81999969482422,424900,31.81999969482422,0.02183687599563111,31.359285627092635,29.695599937438963
2016-03-14,2016,3,14,Monday,32.27000045776367,31.690000534057617,31.760000228881836,219500,31.760000228881836,-0.0018855897711445024,31.507857050214493,29.672399978637696
2016-03-15,2016,3,15,Tuesday,31.65999984741211,30.770000457763672,31.25,307800,31.25,-0.016057941599699754,31.609285627092635,29.656199951171875
2016-03-16,2016,3,16,Wednesday,31.8700008392334,30.75,31.809999465942383,185600,31.809999465942383,0.017919982910156174,31.772856984819686,29.636199913024903
2016-03-17,2016,3,17,Thursday,32.0099983215332,31.25,32.0099983215332,201200,32.0099983215332,0.006287295157139106,31.832142557416642,29.64499988555908
2016-03-18,2016,3,18,Friday,32.310001373291016,31.440000534057617,31.93000030517578,399300,31.93000030517578,-0.002499157155644305,31.873571123395646,29.64899990081787
2016-03-21,2016,3,21,Monday,32.619998931884766,31.459999084472656,31.75,412000,31.75,-0.005637341166783605,31.839285441807338,29.673999900817872
2016-03-22,2016,3,22,Tuesday,32.52000045776367,31.440000534057617,32.20000076293945,183400,32.20000076293945,0.01417325237604583,31.83714267185756,29.71859992980957
2016-03-23,2016,3,23,Wednesday,32.150001525878906,31.350000381469727,31.65999984741211,176500,31.65999984741211,-0.01677021437058035,31.819999831063406,29.738399925231935
2016-03-24,2016,3,24,Thursday,31.90999984741211,30.969999313354492,31.559999465942383,341500,31.559999465942383,-0.003158571760950246,31.786428451538086,29.764599914550782
2016-03-28,2016,3,28,Monday,32.2400016784668,31.530000686645508,31.889999389648438,382500,31.889999389648438,0.01045627152377393,31.72857121058873,29.81139991760254
2016-03-29,2016,3,29,Tuesday,31.90999984741211,31.100000381469727,31.729999542236328,273900,31.729999542236328,-0.005017242097033248,31.69928550720215,29.854799919128418
2016-03-30,2016,3,30,Wednesday,32.29999923706055,31.5,32.029998779296875,288200,32.029998779296875,0.009454750752870833,31.75285679953439,29.911999893188476
2016-03-31,2016,3,31,Thursday,32.45000076293945,31.829999923706055,32.33000183105469,363000,32.33000183105469,0.009366314804598819,31.837856973920548,29.991799926757814
2016-04-01,2016,4,1,Friday,33.189998626708984,31.34000015258789,32.95000076293945,1022400,32.95000076293945,0.019177200642445547,31.91857133592878,30.086199951171874
2016-04-04,2016,4,4,Monday,33.060001373291016,32.15999984741211,32.459999084472656,805600,32.459999084472656,-0.0148710672874377,31.968571254185267,30.172399940490724
2016-04-05,2016,4,5,Tuesday,30.65999984741211,29.170000076293945,30.100000381469727,2548000,30.100000381469727,-0.0727048296231112,31.886428424290248,30.19099994659424
2016-04-06,2016,4,6,Wednesday,31.09000015258789,29.940000534057617,30.829999923706055,1565900,30.829999923706055,0.024252476178895144,31.816428456987655,30.21919994354248
2016-04-07,2016,4,7,Thursday,32.29999923706055,31.280000686645508,31.600000381469727,14171100,31.600000381469727,0.02497568795553562,31.78714288984026,30.26479995727539
2016-04-08,2016,4,8,Friday,32.0,31.09000015258789,31.6200008392334,2000000,31.6200008392334,0.0006329258709565355,31.765000070844376,30.32059997558594
2016-04-11,2016,4,11,Monday,31.68000030517578,30.489999771118164,30.639999389648438,833900,30.639999389648438,-0.03099308739957396,31.685714312962123,30.343999977111817
2016-04-12,2016,4,12,Tuesday,30.780000686645508,29.360000610351562,30.15999984741211,1337100,30.15999984741211,-0.01566578171664368,31.539999961853027,30.337399978637695
2016-04-13,2016,4,13,Wednesday,31.450000762939453,30.25,31.420000076293945,563100,31.420000076293945,0.04177719612919528,31.522857121058873,30.352399978637695
2016-04-14,2016,4,14,Thursday,31.790000915527344,30.895000457763672,31.030000686645508,799700,31.030000686645508,-0.012412456674138816,31.48500006539481,30.370400009155272
2016-04-15,2016,4,15,Friday,30.809999465942383,30.260000228881836,30.649999618530273,1111400,30.649999618530273,-0.012246247492955331,31.396428653172084,30.377999992370604
2016-04-18,2016,4,18,Monday,31.989999771118164,29.799999237060547,30.700000762939453,1380100,30.700000762939453,0.0016313587285967657,31.322857311793737,30.422200012207032
2016-04-19,2016,4,19,Tuesday,31.0,30.139999389648438,30.670000076293945,622800,30.670000076293945,-0.0009772210390862623,31.225714547293528,30.51840000152588
2016-04-20,2016,4,20,Wednesday,31.290000915527344,30.3799991607666,31.0,852500,31.0,0.010759697518264,31.130714416503906,30.619599990844726
2016-04-21,2016,4,21,Thursday,31.219999313354492,29.959999084472656,30.209999084472656,936300,30.209999084472656,-0.025483900500882006,30.935000010899135,30.72999996185303
2016-04-22,2016,4,22,Friday,30.323999404907227,29.89299964904785,30.200000762939453,367600,30.200000762939453,-0.0003309606698512768,30.77357155936105,30.839799995422364
2016-04-25,2016,4,25,Monday,30.540000915527344,30.020000457763672,30.280000686645508,470900,30.280000686645508,0.0026490040293054573,30.786428724016464,30.960400009155272
2016-04-26,2016,4,26,Tuesday,30.65999984741211,30.170000076293945,30.600000381469727,306000,30.600000381469727,0.010568021385988668,30.770000185285294,31.07520000457764
2016-04-27,2016,4,27,Wednesday,30.864999771118164,30.110000610351562,30.780000686645508,387300,30.780000686645508,0.005882362840909705,30.711428778512136,31.14900001525879
2016-04-28,2016,4,28,Thursday,31.329999923706055,30.139999389648438,30.190000534057617,493200,30.190000534057617,-0.019168295627877363,30.60928589957101,31.170800018310548
2016-04-29,2016,4,29,Friday,30.739999771118164,30.06999969482422,30.3700008392334,365700,30.3700008392334,0.005962249155071042,30.590000288827078,31.21800003051758
2016-05-02,2016,5,2,Monday,31.360000610351562,30.1200008392334,31.299999237060547,411300,31.299999237060547,0.0306222710611761,30.67142881665911,31.257200012207033
2016-05-03,2016,5,3,Tuesday,30.950000762939453,29.739999771118164,30.040000915527344,526900,30.040000915527344,-0.04025553841040708,30.572857448032924,31.254800033569335
2016-05-04,2016,5,4,Wednesday,30.700000762939453,29.84000015258789,30.639999389648438,637300,30.639999389648438,0.019973317437915306,30.545000212533132,31.27400001525879
2016-05-05,2016,5,5,Thursday,30.040000915527344,28.110000610351562,29.579999923706055,2522000,29.579999923706055,-0.03459528352015884,30.468571662902832,31.26900001525879
2016-05-06,2016,5,6,Friday,30.25,29.34000015258789,30.209999084472656,630300,30.209999084472656,0.021298146125473982,30.433571543012345,31.28279998779297
2016-05-09,2016,5,9,Monday,31.059999465942383,29.90999984741211,30.209999084472656,790100,30.209999084472656,0.0,30.400714329310826,31.263399963378905
2016-05-10,2016,5,10,Tuesday,30.93000030517578,29.989999771118164,30.850000381469727,638900,30.850000381469727,0.02118508164159527,30.390000070844376,31.253399963378907
2016-05-11,2016,5,11,Wednesday,31.540000915527344,30.440000534057617,30.860000610351562,826700,30.860000610351562,0.0003241565237659394,30.436428751264298,31.22599998474121
2016-05-12,2016,5,12,Thursday,30.979999542236328,29.84000015258789,30.18000030517578,618500,30.18000030517578,-0.02203500621278942,30.43500014713832,31.185
2016-05-13,2016,5,13,Friday,30.834999084472656,29.8700008392334,30.219999313354492,899700,30.219999313354492,0.0013253481701207548,30.430714334760392,31.151399993896483
2016-05-16,2016,5,16,Monday,31.110000610351562,30.0,31.079999923706055,551000,31.079999923706055,0.028457995694643134,30.465000016348704,31.13240001678467
2016-05-17,2016,5,17,Tuesday,31.040000915527344,29.719999313354492,29.799999237060547,850700,29.799999237060547,-0.04118406337797953,30.39499991280692,31.07439998626709
2016-05-18,2016,5,18,Wednesday,30.700000762939453,29.559999465942383,30.479999542236328,334300,30.479999542236328,0.02281880277131365,30.41571412767683,31.041199989318848
2016-05-19,2016,5,19,Thursday,30.969999313354492,30.290000915527344,30.540000915527344,529300,30.540000915527344,0.001968549022052013,30.42785699026925,31.026399993896483
2016-05-20,2016,5,20,Friday,31.7450008392334,30.510000228881836,31.530000686645508,730900,31.530000686645508,0.0324164944806804,30.444285665239608,31.034200019836426
2016-05-23,2016,5,23,Monday,31.645000457763672,31.049999237060547,31.239999771118164,589800,31.239999771118164,-0.009197618433613663,30.52999986921038,31.022600021362305
2016-05-24,2016,5,24,Tuesday,31.700000762939453,31.280000686645508,31.670000076293945,288400,31.670000076293945,0.01376441447907184,30.603571346827916,31.020800018310545
2016-05-25,2016,5,25,Wednesday,31.770000457763672,31.3799991607666,31.700000762939453,339200,31.700000762939453,0.0009472903875351601,30.75499997820173,31.029800033569337
2016-05-26,2016,5,26,Thursday,32.10499954223633,31.700000762939453,32.06999969482422,305100,32.06999969482422,0.011671890314820743,30.88785716465541,31.035000038146972
2016-05-27,2016,5,27,Friday,32.599998474121094,31.549999237060547,32.540000915527344,297000,32.540000915527344,0.014655479425494944,31.054285866873606,31.045600090026856
2016-05-31,2016,5,31,Tuesday,32.619998931884766,32.310001373291016,32.529998779296875,560600,32.529998779296875,-0.00030737971570538036,31.174285752432688,31.057600059509276
2016-06-01,2016,6,1,Wednesday,33.349998474121094,32.30500030517578,33.310001373291016,851100,33.310001373291016,0.023977947226071272,31.34928580692836,31.0888000869751
2016-06-02,2016,6,2,Thursday,33.58000183105469,33.13600158691406,33.33000183105469,541300,33.33000183105469,0.0006004340119813989,31.574285915919713,31.111400108337403
2016-06-03,2016,6,3,Friday,33.27000045776367,32.83000183105469,33.2400016784668,284400,33.2400016784668,-0.0027002744567519166,31.790000370570592,31.143000144958496
2016-06-06,2016,6,6,Monday,33.5,32.959999084472656,32.97999954223633,536900,32.97999954223633,-0.007821965195594416,31.92571462903704,31.171400146484373
2016-06-07,2016,6,7,Tuesday,32.564998626708984,31.670000076293945,32.209999084472656,1046900,32.209999084472656,-0.023347497527328898,32.09785747528076,31.17780014038086
2016-06-08,2016,6,8,Wednesday,32.310001373291016,31.420000076293945,32.09000015258789,518000,32.09000015258789,-0.0037255180160068457,32.2128575188773,31.18500015258789
2016-06-09,2016,6,9,Thursday,32.29999923706055,31.700000762939453,31.950000762939453,372300,31.950000762939453,-0.004362710781637302,32.313571793692454,31.18340019226074
2016-06-10,2016,6,10,Friday,31.860000610351562,31.229999542236328,31.65999984741211,475600,31.65999984741211,-0.009076710754377548,32.32285744803293,31.17000015258789
2016-06-13,2016,6,13,Monday,33.0,31.670000076293945,32.45000076293945,1334400,32.45000076293945,0.024952650642287244,32.409286090305876,31.16000015258789
2016-06-14,2016,6,14,Tuesday,33.0,32.31999969482422,32.7400016784668,799400,32.7400016784668,0.008936853889339513,32.485714776175364,31.165600204467772
2016-06-15,2016,6,15,Wednesday,32.779998779296875,32.470001220703125,32.630001068115234,753000,32.630001068115234,-0.003359822990599004,32.5521433694022,31.216200218200683
2016-06-16,2016,6,16,Thursday,32.650001525878906,31.68000030517578,32.31999969482422,649500,32.31999969482422,-0.009500501475433243,32.57000051225935,31.24600021362305
2016-06-17,2016,6,17,Friday,32.36000061035156,31.549999237060547,31.8799991607666,2180200,31.8799991607666,-0.013613878038745142,32.52285752977644,31.251600189208986
2016-06-20,2016,6,20,Monday,32.68000030517578,31.959999084472656,32.369998931884766,666000,32.369998931884766,0.015370131242700591,32.511428969247,31.26660015106201
2016-06-21,2016,6,21,Tuesday,32.790000915527344,32.16999816894531,32.43000030517578,594700,32.43000030517578,0.0018536106045994316,32.448571750095915,31.302400169372557
2016-06-22,2016,6,22,Wednesday,32.95000076293945,32.09000015258789,32.11000061035156,955800,32.11000061035156,-0.00986739721902341,32.36142880575998,31.341400184631347
2016-06-23,2016,6,23,Thursday,32.7599983215332,32.189998626708984,32.47999954223633,708500,32.47999954223633,0.011522856582116825,32.30714293888637,31.362600173950195
2016-06-24,2016,6,24,Friday,32.04499816894531,30.770000457763672,31.15999984741211,2541300,31.15999984741211,-0.040640385265637624,32.17714296068464,31.36520015716553
2016-06-27,2016,6,27,Monday,30.969999313354492,29.969999313354492,30.479999542236328,776000,30.479999542236328,-0.02182285970814135,32.05357156481062,31.36180015563965
2016-06-28,2016,6,28,Tuesday,31.420000076293945,30.559999465942383,30.829999923706055,792600,30.829999923706055,0.01148295232041363,31.963571548461914,31.36440013885498
2016-06-29,2016,6,29,Wednesday,31.6299991607666,30.860000610351562,31.5,696200,31.5,0.021732081672136694,31.93142863682338,31.381000137329103
2016-06-30,2016,6,30,Thursday,31.65999984741211,31.06999969482422,31.190000534057617,587500,31.190000534057617,-0.009841252887059726,31.89785725729806,31.384800148010253
2016-07-01,2016,7,1,Friday,31.770000457763672,31.100000381469727,31.260000228881836,312900,31.260000228881836,0.0022442992505813386,31.812857219151088,31.405800170898438
2016-07-05,2016,7,5,Tuesday,31.079999923706055,30.290000915527344,30.610000610351562,669000,30.610000610351562,-0.020793333773866163,31.660714285714285,31.41400016784668
2016-07-06,2016,7,6,Wednesday,30.639999389648438,29.209999084472656,29.829999923706055,1721900,29.829999923706055,-0.025481890594335033,31.460714203970774,31.405000152587892
2016-07-07,2016,7,7,Thursday,30.09000015258789,29.479999542236328,30.020000457763672,916200,30.020000457763672,0.006369444671256108,31.296428544180735,31.39340015411377
2016-07-08,2016,7,8,Friday,30.89299964904785,29.670000076293945,30.719999313354492,971100,30.719999313354492,0.02331774966411726,31.213571412222727,31.39220012664795
2016-07-11,2016,7,11,Monday,31.0,30.3799991607666,30.520000457763672,636400,30.520000457763672,-0.00651037955928202,31.08142866407122,31.39880012512207
2016-07-12,2016,7,12,Tuesday,31.219999313354492,30.549999237060547,30.790000915527344,675700,30.790000915527344,0.0088466727953469,30.964285850524902,31.40720012664795
2016-07-13,2016,7,13,Wednesday,31.0,30.079999923706055,30.110000610351562,617900,30.110000610351562,-0.022085101817351904,30.82142870766776,31.38340015411377
2016-07-14,2016,7,14,Thursday,30.520000457763672,28.950000762939453,29.270000457763672,1212200,29.270000457763672,-0.02789771290469867,30.592143058776855,31.368000144958497
2016-07-15,2016,7,15,Friday,29.52899932861328,28.989999771118164,29.309999465942383,687300,29.309999465942383,0.0013665530424717964,30.46000017438616,31.341400146484375
2016-07-18,2016,7,18,Monday,29.469999313354492,29.1299991607666,29.360000610351562,346100,29.360000610351562,0.0017059414984732513,30.380000250680105,31.337000160217286
2016-07-19,2016,7,19,Tuesday,29.450000762939453,28.969999313354492,28.989999771118164,598800,28.989999771118164,-0.012602208158774553,30.2485716683524,31.312600173950194
2016-07-20,2016,7,20,Wednesday,29.979999542236328,29.065000534057617,29.729999542236328,1716300,29.729999542236328,0.025526035769596778,30.122143064226425,31.303000183105468
2016-07-21,2016,7,21,Thursday,29.959999084472656,29.3799991607666,29.450000762939453,481400,29.450000762939453,-0.009418055284497795,29.997857366289413,31.275000190734865
2016-07-22,2016,7,22,Friday,29.729999542236328,29.360000610351562,29.5,357700,29.5,0.001697766919023902,29.872143064226425,31.247800178527832
2016-07-25,2016,7,25,Monday,29.530000686645508,29.1299991607666,29.18000030517578,589900,29.18000030517578,-0.010847447282176903,29.770000185285294,31.227800178527833
2016-07-26,2016,7,26,Tuesday,29.78499984741211,29.25,29.700000762939453,664900,29.700000762939453,0.017820440449804797,29.760714530944824,31.217400207519532
2016-07-27,2016,7,27,Wednesday,29.940000534057617,29.520000457763672,29.709999084472656,795000,29.709999084472656,0.0003366438140190997,29.738571575709752,31.190000190734864
2016-07-28,2016,7,28,Thursday,30.18000030517578,29.799999237060547,30.010000228881836,536900,30.010000228881836,0.010097649062734915,29.687857355390275,31.19420021057129
2016-07-29,2016,7,29,Friday,30.299999237060547,29.844999313354492,29.920000076293945,495000,29.920000076293945,-0.0029990053949174866,29.645000185285294,31.183000221252442
2016-08-01,2016,8,1,Monday,30.469999313354492,29.770000457763672,30.34000015258789,868700,30.34000015258789,0.014037435669217002,29.612857273646764,31.179000205993653
2016-08-02,2016,8,2,Tuesday,30.229999542236328,29.170000076293945,29.34000015258789,1789500,29.34000015258789,-0.03295978889158657,29.557857240949357,31.1352001953125
2016-08-03,2016,8,3,Wednesday,29.510000228881836,28.1299991607666,28.309999465942383,2198300,28.309999465942383,-0.035105681025521696,29.489285741533553,31.076600189208985
2016-08-04,2016,8,4,Thursday,31.969999313354492,30.5,31.780000686645508,4914700,31.780000686645508,0.12257157492629478,29.665714400155203,31.078800201416016
2016-08-05,2016,8,5,Friday,33.84000015258789,31.8700008392334,33.349998474121094,3641500,33.349998474121094,0.04940206902309252,29.950714247567312,31.11180015563965
2016-08-08,2016,8,8,Monday,33.4900016784668,32.70000076293945,33.33000183105469,1243600,33.33000183105469,-0.0005995995196798054,30.260714394705637,31.13700019836426
2016-08-09,2016,8,9,Tuesday,33.560001373291016,32.86000061035156,33.459999084472656,1948700,33.459999084472656,0.0039003074190306908,30.527142933436803,31.155400161743163
2016-08-10,2016,8,10,Wednesday,33.5,32.790000915527344,33.029998779296875,1036000,33.029998779296875,-0.012851175043077756,30.78285707746233,31.165400161743165
2016-08-11,2016,8,11,Thursday,33.38999938964844,32.90999984741211,32.97999954223633,638500,32.97999954223633,-0.001513752313302752,31.031428473336355,31.15880012512207
2016-08-12,2016,8,12,Friday,32.90999984741211,32.54999923706055,32.630001068115234,474300,32.630001068115234,-0.010612446300154232,31.277857099260604,31.144800109863283
